"Query","Entrez","Symbol","Name","Comment"
"Clec4a2","26888","Clec4a2","C-type lectin domain family 4, member a2","1"
"Mfsd5","106073","Mfsd5","major facilitator superfamily domain containing 5","1"
"Ptrh2","217057","Ptrh2","peptidyl-tRNA hydrolase 2","1"
"Mpv17l2","234384","Mpv17l2","MPV17 mitochondrial membrane protein-like 2","1"
"Nkg7","72310","Nkg7","natural killer cell group 7 sequence","1"
"6430548M08Rik","234797","6430548M08Rik","RIKEN cDNA 6430548M08 gene","1"
"Ugt1a9","394434","Ugt1a9","UDP glucuronosyltransferase 1 family, polypeptide A9","1"
"G6pc","14377","G6pc","glucose-6-phosphatase, catalytic","1"
"Cdca8","52276","Cdca8","cell division cycle associated 8","1"
"Zfp651","270210","Zfp651","zinc finger protein 651","1"
"Slc44a2","68682","Slc44a2","solute carrier family 44, member 2","1"
"Mettl1","17299","Mettl1","methyltransferase like 1","1"
"Pdgfb","18591","Pdgfb","platelet derived growth factor, B polypeptide","1"
"Fdx1l","68165","Fdx1l","ferredoxin 1-like","1"
"Unc119","22248","Unc119","unc-119 homolog (C. elegans)","1"
"Smpdl3b","100340","Smpdl3b","sphingomyelin phosphodiesterase, acid-like 3B","1"
"Grk4","14772","Grk4","G protein-coupled receptor kinase 4","1"
"Casp1","12362","Casp1","caspase 1","1"
"Cyp4f16","70101","Cyp4f16","cytochrome P450, family 4, subfamily f, polypeptide 16","1"
"Paqr8","74229","Paqr8","progestin and adipoQ receptor family member VIII","1"
"Agpat4","68262","Agpat4","1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)","1"
"Fxn","14297","Fxn","frataxin","1"
"Zap70","22637","Zap70","zeta-chain (TCR) associated protein kinase","1"
"Ubxn10","212190","Ubxn10","UBX domain protein 10","1"
"Mrps26","99045","Mrps26","mitochondrial ribosomal protein S26","1"
"Jazf1","231986","Jazf1","JAZF zinc finger 1","1"
"Pllp","67801","Pllp","plasma membrane proteolipid","1"
"Rps19bp1","66538","Rps19bp1","ribosomal protein S19 binding protein 1","1"
"2310022A10Rik","66367","2310022A10Rik","RIKEN cDNA 2310022A10 gene","1"
"Phlda3","27280","Phlda3","pleckstrin homology-like domain, family A, member 3","1"
"Speg","11790","Speg","SPEG complex locus","1"
"Rasip1","69903","Rasip1","Ras interacting protein 1","1"
"Unc45b","217012","Unc45b","unc-45 homolog B (C. elegans)","1"
"Erg","13876","Erg","avian erythroblastosis virus E-26 (v-ets) oncogene related","1"
"Ifitm3","66141","Ifitm3","interferon induced transmembrane protein 3","1"
"Sdhaf1","68332","Sdhaf1","succinate dehydrogenase complex assembly factor 1","1"
"Myo1f","17916","Myo1f","myosin IF","1"
"AI846148","68229","AI846148","expressed sequence AI846148","1"
"Coro1a","12721","Coro1a","coronin, actin binding protein 1A","1"
"Gnao1","14681","Gnao1","guanine nucleotide binding protein, alpha O","1"
"Megf11","214058","Megf11","multiple EGF-like-domains 11","1"
"Pop7","74097","Pop7","processing of precursor 7, ribonuclease P family, (S. cerevisiae)","1"
"Ptp4a3","19245","Ptp4a3","protein tyrosine phosphatase 4a3","1"
"Pea15a","18611","Pea15a","phosphoprotein enriched in astrocytes 15A","1"
"Serpina3g","20715","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G","1"
"Dgcr6","13353","Dgcr6","DiGeorge syndrome critical region gene 6","1"
"Brca1","12189","Brca1","breast cancer 1","1"
"Zfp821","75871","Zfp821","zinc finger protein 821","1"
"Kif11","16551","Kif11","kinesin family member 11","1"
"Obp2a","NA","NA","NA","0"
"Lst1","16988","Lst1","leukocyte specific transcript 1","1"
"Clpp","53895","Clpp","caseinolytic peptidase, ATP-dependent, proteolytic subunit homolog (E. coli)","1"
"Mtnr1a","17773","Mtnr1a","melatonin receptor 1A","1"
"Eid1","58521","Eid1","EP300 interacting inhibitor of differentiation 1","1"
"Nkx2-6","18092","Nkx2-6","NK2 transcription factor related, locus 6 (Drosophila)","1"
"Prkx","19108","Prkx","protein kinase, X-linked","1"
"Gfod1","328232","Gfod1","glucose-fructose oxidoreductase domain containing 1","1"
"Fmnl3","22379","Fmnl3","formin-like 3","1"
"Igsf8","140559","Igsf8","immunoglobulin superfamily, member 8","1"
"Gimap5","317757","Gimap5","GTPase, IMAP family member 5","1"
"Reep5","13476","Reep5","receptor accessory protein 5","1"
"Ces4a","234677","Ces4a","carboxylesterase 4A","1"
"Tmem42","66079","Tmem42","transmembrane protein 42","1"
"Rassf5","54354","Rassf5","Ras association (RalGDS/AF-6) domain family member 5","1"
"Thap7","69009","Thap7","THAP domain containing 7","1"
"2310039H08Rik","67101","2310039H08Rik","RIKEN cDNA 2310039H08 gene","1"
"Dnlz","52838","Dnlz","DNL-type zinc finger","1"
"Tsc22d1","21807","Tsc22d1","TSC22 domain family, member 1","1"
"Arpc4","68089","Arpc4","actin related protein 2/3 complex, subunit 4","1"
"Swsap1","NA","NA","NA","0"
"Rap1a","109905","Rap1a","RAS-related protein-1a","1"
"Fam217b","NA","NA","NA","0"
"Phb","18673","Phb","prohibitin","1"
"Adprh","11544","Adprh","ADP-ribosylarginine hydrolase","1"
"Tepp","73407","Tepp","testis, prostate and placenta expressed","1"
"Rbp1","19659","Rbp1","retinol binding protein 1, cellular","1"
"Sertad1","55942","Sertad1","SERTA domain containing 1","1"
"Dad1","13135","Dad1","defender against cell death 1","1"
"Ankub1","NA","NA","NA","0"
"Gm9920","100503794","Gm9920","predicted gene 9920","1"
"Scd2","20250","Scd2","stearoyl-Coenzyme A desaturase 2","1"
"Rfxap","170767","Rfxap","regulatory factor X-associated protein","1"
"Pigyl","66268","Pigyl","phosphatidylinositol glycan anchor biosynthesis, class Y-like","1"
"Kdr","16542","Kdr","kinase insert domain protein receptor","1"
"Apol9a","223672","Apol9a","apolipoprotein L 9a","1"
"Gm4799","216185","Gm4799","predicted gene 4799","1"
"Mrap","77037","Mrap","melanocortin 2 receptor accessory protein","1"
"Acss1","68738","Acss1","acyl-CoA synthetase short-chain family member 1","1"
"Fcrl1","229499","Fcrl1","Fc receptor-like 1","1"
"Htatip2","53415","Htatip2","HIV-1 tat interactive protein 2, homolog (human)","1"
"Rab17","19329","Rab17","RAB17, member RAS oncogene family","1"
"Klhdc4","234825","Klhdc4","kelch domain containing 4","1"
"Cxcr5","12145","Cxcr5","chemokine (C-X-C motif) receptor 5","1"
"Aldoart2","79459","Aldoart2","aldolase 1 A retrogene 2","1"
"She","214547","She","src homology 2 domain-containing transforming protein E","1"
"Myl6b","216459","Myl6b","myosin, light polypeptide 6B","1"
"Gdf9","14566","Gdf9","growth differentiation factor 9","1"
"Hras","NA","NA","NA","0"
"Hhex","15242","Hhex","hematopoietically expressed homeobox","1"
"Micall2","231830","Micall2","MICAL-like 2","1"
"Grk5","14773","Grk5","G protein-coupled receptor kinase 5","1"
"Nxt1","56488","Nxt1","NTF2-related export protein 1","1"
"Sparc","20692","Sparc","secreted acidic cysteine rich glycoprotein","1"
"Traf5","22033","Traf5","TNF receptor-associated factor 5","1"
"Gbp3","55932","Gbp3","guanylate binding protein 3","1"
"Prr15l","217138","Prr15l","proline rich 15-like","1"
"Lox","16948","Lox","lysyl oxidase","1"
"Neurl3","214854","Neurl3","neuralized homolog 3 homolog (Drosophila)","1"
"Arfgap3","66251","Arfgap3","ADP-ribosylation factor GTPase activating protein 3","1"
"Atp6v1g1","66290","Atp6v1g1","ATPase, H+ transporting, lysosomal V1 subunit G1","1"
"Pfdn1","67199","Pfdn1","prefoldin 1","1"
"Nrbp1","192292","Nrbp1","nuclear receptor binding protein 1","1"
"1600002K03Rik","69770","1600002K03Rik","RIKEN cDNA 1600002K03 gene","1"
"Ddx1","104721","Ddx1","DEAD (Asp-Glu-Ala-Asp) box polypeptide 1","1"
"Cd19","12478","Cd19","CD19 antigen","1"
"Lamc2","16782","Lamc2","laminin, gamma 2","1"
"Themis2","NA","NA","NA","0"
"Ccl25","20300","Ccl25","chemokine (C-C motif) ligand 25","1"
"B3galnt1","26879","B3galnt1","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1","1"
"Dgat1","13350","Dgat1","diacylglycerol O-acyltransferase 1","1"
"Nmral1","67824","Nmral1","NmrA-like family domain containing 1","1"
"Gm10643","100038416","Gm10643","predicted gene 10643","1"
"Rab11fip4","268451","Rab11fip4","RAB11 family interacting protein 4 (class II)","1"
"Clta","12757","Clta","clathrin, light polypeptide (Lca)","1"
"Fam20c","80752","Fam20c","family with sequence similarity 20, member C","1"
"Sf3b5","66125","Sf3b5","splicing factor 3b, subunit 5","1"
"Mgl2","216864","Mgl2","macrophage galactose N-acetyl-galactosamine specific lectin 2","1"
"Itpa","16434","Itpa","inosine triphosphatase (nucleoside triphosphate pyrophosphatase)","1"
"Tmem45b","235135","Tmem45b","transmembrane protein 45b","1"
"Sgip1","73094","Sgip1","SH3-domain GRB2-like (endophilin) interacting protein 1","1"
"Bik","12124","Bik","BCL2-interacting killer","1"
"AI467606","101602","AI467606","expressed sequence AI467606","1"
"Edem2","108687","Edem2","ER degradation enhancer, mannosidase alpha-like 2","1"
"Rgs9","19739","Rgs9","regulator of G-protein signaling 9","1"
"Dlgap1","224997","Dlgap1","discs, large (Drosophila) homolog-associated protein 1","1"
"Mrpl40","18100","Mrpl40","mitochondrial ribosomal protein L40","1"
"Upk1a","109637","Upk1a","uroplakin 1A","1"
"Mmp2","17390","Mmp2","matrix metallopeptidase 2","1"
"Clic1","114584","Clic1","chloride intracellular channel 1","1"
"Mrpl17","27397","Mrpl17","mitochondrial ribosomal protein L17","1"
"Tmem45a","56277","Tmem45a","transmembrane protein 45a","1"
"Chpf","74241","Chpf","chondroitin polymerizing factor","1"
"Bmp6","12161","Bmp6","bone morphogenetic protein 6","1"
"Zfp870","240066","Zfp870","zinc finger protein 870","1"
"Arhgap23","58996","Arhgap23","Rho GTPase activating protein 23","1"
"Dpysl2","12934","Dpysl2","dihydropyrimidinase-like 2","1"
"Aarsd1","69684","Aarsd1","alanyl-tRNA synthetase domain containing 1","1"
"Gimap9","317758","Gimap9","GTPase, IMAP family member 9","1"
"Il21r","60504","Il21r","interleukin 21 receptor","1"
"Yipf5","67180","Yipf5","Yip1 domain family, member 5","1"
"Blk","12143","Blk","B lymphoid kinase","1"
"Trp53i13","216964","Trp53i13","transformation related protein 53 inducible protein 13","1"
"Pomgnt2","NA","NA","NA","0"
"Tril","66873","Tril","TLR4 interactor with leucine-rich repeats","1"
"Gimap1","16205","Gimap1","GTPase, IMAP family member 1","1"
"Grip2","243547","Grip2","glutamate receptor interacting protein 2","1"
"Tsc22d4","78829","Tsc22d4","TSC22 domain family, member 4","1"
"Sox17","20671","Sox17","SRY-box containing gene 17","1"
"Morc4","75746","Morc4","microrchidia 4","1"
"Tssc4","56844","Tssc4","tumor-suppressing subchromosomal transferable fragment 4","1"
"Fkbp2","14227","Fkbp2","FK506 binding protein 2","1"
"Trf","22041","Trf","transferrin","1"
"Ngb","64242","Ngb","neuroglobin","1"
"Commd7","99311","Commd7","COMM domain containing 7","1"
"Plk2","20620","Plk2","polo-like kinase 2 (Drosophila)","1"
"Padi2","18600","Padi2","peptidyl arginine deiminase, type II","1"
"Tpgs1","NA","NA","NA","0"
"AA474408","767812","AA474408","expressed sequence AA474408","1"
"Tinf2","28113","Tinf2","Terf1 (TRF1)-interacting nuclear factor 2","1"
"Top2a","21973","Top2a","topoisomerase (DNA) II alpha","1"
"Kcnq1","16535","Kcnq1","potassium voltage-gated channel, subfamily Q, member 1","1"
"Clip3","76686","Clip3","CAP-GLY domain containing linker protein 3","1"
"Ttyh3","78339","Ttyh3","tweety homolog 3 (Drosophila)","1"
"Pth1r","19228","Pth1r","parathyroid hormone 1 receptor","1"
"Catsperd","NA","NA","NA","0"
"Mmp8","17394","Mmp8","matrix metallopeptidase 8","1"
"Efcab11","NA","NA","NA","0"
"Sccpdh","109232","Sccpdh","saccharopine dehydrogenase (putative)","1"
"Irf8","15900","Irf8","interferon regulatory factor 8","1"
"Ism2","217738","Ism2","isthmin 2 homolog (zebrafish)","1"
"Ltbp2","16997","Ltbp2","latent transforming growth factor beta binding protein 2","1"
"Cytip","227929","Cytip","cytohesin 1 interacting protein","1"
"Siah1b","20438","Siah1b","seven in absentia 1B","1"
"Zfp444","72667","Zfp444","zinc finger protein 444","1"
"Itgb2","16414","Itgb2","integrin beta 2","1"
"Ftsj2","68017","Ftsj2","FtsJ homolog 2 (E. coli)","1"
"Zfp58","238693","Zfp58","zinc finger protein 58","1"
"Tmem206","66950","Tmem206","transmembrane protein 206","1"
"Atf3","11910","Atf3","activating transcription factor 3","1"
"Tubb5","22154","Tubb5","tubulin, beta 5 class I","1"
"Ccdc88c","68339","Ccdc88c","coiled-coil domain containing 88C","1"
"Chmp4c","66371","Chmp4c","charged multivesicular body protein 4C","1"
"Slc9a9","331004","Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9","1"
"Ripply3","170765","Ripply3","ripply3 homolog (zebrafish)","1"
"Tmem151a","381199","Tmem151a","transmembrane protein 151A","1"
"Abhd8","64296","Abhd8","abhydrolase domain containing 8","1"
"Tlr6","21899","Tlr6","toll-like receptor 6","1"
"BC051142","407788","BC051142","cDNA sequence BC051142","1"
"Tcp11","21463","Tcp11","t-complex protein 11","1"
"Klrg2","74253","Klrg2","killer cell lectin-like receptor subfamily G, member 2","1"
"Agap2","216439","Agap2","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2","1"
"Coro2b","235431","Coro2b","coronin, actin binding protein, 2B","1"
"Pfdn6","NA","NA","NA","0"
"Ptgs1","19224","Ptgs1","prostaglandin-endoperoxide synthase 1","1"
"Cdc25a","12530","Cdc25a","cell division cycle 25 homolog A (S. pombe)","1"
"Mitd1","69028","Mitd1","MIT, microtubule interacting and transport, domain containing 1","1"
"Nsmce1","67711","Nsmce1","non-SMC element 1 homolog (S. cerevisiae)","1"
"Lrrn4","320974","Lrrn4","leucine rich repeat neuronal 4","1"
"Ovca2","246257","Ovca2","candidate tumor suppressor in ovarian cancer 2","1"
"Ncf2","17970","Ncf2","neutrophil cytosolic factor 2","1"
"Gjc1","14615","Gjc1","gap junction protein, gamma 1","1"
"Mtss1l","244654","Mtss1l","metastasis suppressor 1-like","1"
"Hpd","15445","Hpd","4-hydroxyphenylpyruvic acid dioxygenase","1"
"Gchfr","320415","Gchfr","GTP cyclohydrolase I feedback regulator","1"
"Lrfn1","80749","Lrfn1","leucine rich repeat and fibronectin type III domain containing 1","1"
"Klkb1","16621","Klkb1","kallikrein B, plasma 1","1"
"Smim12","NA","NA","NA","0"
"Ppm1j","71887","Ppm1j","protein phosphatase 1J","1"
"Il17d","239114","Il17d","interleukin 17D","1"
"Cdr2l","237988","Cdr2l","cerebellar degeneration-related protein 2-like","1"
"1700025G04Rik","69399","1700025G04Rik","RIKEN cDNA 1700025G04 gene","1"
"Lag3","16768","Lag3","lymphocyte-activation gene 3","1"
"1110065P20Rik","68920","1110065P20Rik","RIKEN cDNA 1110065P20 gene","1"
"Tmem120a","215210","Tmem120a","transmembrane protein 120A","1"
"Ly6a","110454","Ly6a","lymphocyte antigen 6 complex, locus A","1"
"Ccdc160","434778","Ccdc160","coiled-coil domain containing 160","1"
"Plet1","NA","NA","NA","0"
"Wdr43","72515","Wdr43","WD repeat domain 43","1"
"Elmo1","140580","Elmo1","engulfment and cell motility 1, ced-12 homolog (C. elegans)","1"
"Colec11","71693","Colec11","collectin sub-family member 11","1"
"Emilin1","100952","Emilin1","elastin microfibril interfacer 1","1"
"Fkbp10","14230","Fkbp10","FK506 binding protein 10","1"
"Tspan15","70423","Tspan15","tetraspanin 15","1"
"Trip6","22051","Trip6","thyroid hormone receptor interactor 6","1"
"Vipr1","22354","Vipr1","vasoactive intestinal peptide receptor 1","1"
"Ptpn14","19250","Ptpn14","protein tyrosine phosphatase, non-receptor type 14","1"
"Ankrd1","107765","Ankrd1","ankyrin repeat domain 1 (cardiac muscle)","1"
"Rpl23","65019","Rpl23","ribosomal protein L23","1"
"Rnf145","74315","Rnf145","ring finger protein 145","1"
"Paqr4","76498","Paqr4","progestin and adipoQ receptor family member IV","1"
"Suds3","71954","Suds3","suppressor of defective silencing 3 homolog (S. cerevisiae)","1"
"Ccdc23","69216","Ccdc23","coiled-coil domain containing 23","1"
"Heyl","56198","Heyl","hairy/enhancer-of-split related with YRPW motif-like","1"
"Saysd1","NA","NA","NA","0"
"Gdpd1","66569","Gdpd1","glycerophosphodiester phosphodiesterase domain containing 1","1"
"Serpinh1","12406","Serpinh1","serine (or cysteine) peptidase inhibitor, clade H, member 1","1"
"Med11","66172","Med11","mediator of RNA polymerase II transcription, subunit 11 homolog (S. cerevisiae)","1"
"Fam32a","67922","Fam32a","family with sequence similarity 32, member A","1"
"Atf4","11911","Atf4","activating transcription factor 4","1"
"Fam83f","213956","Fam83f","family with sequence similarity 83, member F","1"
"Pdgfrl","68797","Pdgfrl","platelet-derived growth factor receptor-like","1"
"Pelo","105083","Pelo","pelota homolog (Drosophila)","1"
"Dph7","NA","NA","NA","0"
"Mthfd1l","270685","Mthfd1l","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like","1"
"Ccna2","12428","Ccna2","cyclin A2","1"
"Bambi","68010","Bambi","BMP and activin membrane-bound inhibitor, homolog (Xenopus laevis)","1"
"Rras","20130","Rras","Harvey rat sarcoma oncogene, subgroup R","1"
"S100a6","20200","S100a6","S100 calcium binding protein A6 (calcyclin)","1"
"C8b","110382","C8b","complement component 8, beta polypeptide","1"
"Sel1l3","231238","Sel1l3","sel-1 suppressor of lin-12-like 3 (C. elegans)","1"
"Adrbk2","320129","Adrbk2","adrenergic receptor kinase, beta 2","1"
"Atg101","NA","NA","NA","0"
"Slc2a10","170441","Slc2a10","solute carrier family 2 (facilitated glucose transporter), member 10","1"
"Kit","16590","Kit","kit oncogene","1"
"Rasl2-9","NA","NA","NA","0"
"Adck4","76889","Adck4","aarF domain containing kinase 4","1"
"Lsm11","72290","Lsm11","U7 snRNP-specific Sm-like protein LSM11","1"
"Elk3","13713","Elk3","ELK3, member of ETS oncogene family","1"
"Gpank1","81845","Gpank1","G patch domain and ankyrin repeats 1","1"
"Vstm4","NA","NA","NA","0"
"2010003K11Rik","69861","2010003K11Rik","RIKEN cDNA 2010003K11 gene","1"
"Gng2","14702","Gng2","guanine nucleotide binding protein (G protein), gamma 2","1"
"Ywhaz","22631","Ywhaz","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide","1"
"Utp3","65961","Utp3","UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae)","1"
"Gm7367","664849","Gm7367","1110014K08Rik pseudogene","1"
"Cnr2","12802","Cnr2","cannabinoid receptor 2 (macrophage)","1"
"Ppp1r9b","217124","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B","1"
"Zfp773","76373","Zfp773","zinc finger protein 773","1"
"Rgs2","19735","Rgs2","regulator of G-protein signaling 2","1"
"Prf1","18646","Prf1","perforin 1 (pore forming protein)","1"
"Mesdc2","67943","Mesdc2","mesoderm development candidate 2","1"
"Atpif1","11983","Atpif1","ATPase inhibitory factor 1","1"
"Dnajc27","217378","Dnajc27","DnaJ (Hsp40) homolog, subfamily C, member 27","1"
"Zgrf1","NA","NA","NA","0"
"Nfatc2","18019","Nfatc2","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2","1"
"Vcam1","22329","Vcam1","vascular cell adhesion molecule 1","1"
"Ggt6","71522","Ggt6","gamma-glutamyltransferase 6","1"
"Trpv2","22368","Trpv2","transient receptor potential cation channel, subfamily V, member 2","1"
"Prkcdbp","109042","Prkcdbp","protein kinase C, delta binding protein","1"
"Ap1s1","11769","Ap1s1","adaptor protein complex AP-1, sigma 1","1"
"Mrpl52","68836","Mrpl52","mitochondrial ribosomal protein L52","1"
